Z[mm],Pdin[Pa], Pt[Pa]
0.000000	232.025111	213.976450
0.000000	231.510897	213.713631
0.000000	231.853034	213.543540
0.000000	231.470489	213.541628
5.000000	231.636735	213.868772
5.000000	232.101793	213.734351
5.000000	231.722325	213.623135
5.000000	231.577261	213.624442
10.000000	231.505642	213.496141
10.000000	231.624718	213.648891
10.000000	231.365032	213.556737
10.000000	231.497503	213.388399
15.000000	231.447482	211.228539
15.000000	231.832077	212.195022
15.000000	231.514262	211.409149
15.000000	231.445975	211.833133
20.000000	231.662498	201.740203
20.000000	231.741936	201.473814
20.000000	231.418225	201.553473
20.000000	231.777922	201.328236
25.000000	231.699061	188.620383
25.000000	231.324560	188.051331
25.000000	231.526727	188.366362
25.000000	231.359584	187.837474
30.000000	232.277588	188.203762
30.000000	231.319817	188.576011
30.000000	231.214968	188.428074
30.000000	231.406048	188.423707
35.000000	231.648207	202.995579
35.000000	231.952339	202.846208
35.000000	231.853514	202.600380
35.000000	232.105670	202.859819
40.000000	231.979865	211.958214
40.000000	231.456518	212.122886
40.000000	231.770359	211.758096
40.000000	231.995566	212.173601
45.000000	231.254864	213.544178
45.000000	231.529995	213.522693
45.000000	232.078497	213.567065
45.000000	231.747159	213.421168
50.000000	231.405472	214.458799
50.000000	231.830635	213.868581
50.000000	231.604530	213.813308
50.000000	231.745461	214.055885
55.000000	231.525958	214.071313
55.000000	231.507308	214.210866
55.000000	231.452256	213.679492
55.000000	231.226568	213.937370
60.000000	232.038313	214.189637
60.000000	231.492247	213.883308
60.000000	231.514198	213.726190
60.000000	231.119957	214.216254
17.000000	231.382271	208.679088
17.000000	231.099449	208.319016
17.000000	231.372562	208.526051
17.000000	231.362853	208.487130
23.000000	231.340326	193.558756
23.000000	231.528233	193.289753
23.000000	231.217820	193.933523
23.000000	231.256722	193.479799
27.000000	231.192377	186.269170
27.000000	231.217949	186.054006
27.000000	231.024113	186.419752
27.000000	231.349522	186.674347
33.000000	231.104736	199.490930
33.000000	231.039847	199.610816
33.000000	231.269988	199.712086
33.000000	230.855624	199.350069
37.000000	231.789362	208.272445
37.000000	231.267008	208.234225
37.000000	231.308602	208.045136
37.000000	231.001458	207.813748
43.000000	230.996427	213.186401
43.000000	231.443188	213.075535
43.000000	231.180008	213.228859
43.000000	231.001073	213.484633
