Z[mm],Pdin[Pa], Pt[Pa]
0.000000	231.342280	213.109994
0.000000	230.960473	213.364588
0.000000	231.357181	212.681738
0.000000	230.788299	213.337812
5.000000	230.960729	213.306159
5.000000	230.696621	212.961419
5.000000	231.085125	213.262361
5.000000	231.619751	212.886191
10.000000	231.141299	212.592676
10.000000	230.954513	212.754798
10.000000	231.351317	212.589297
10.000000	231.295624	212.796843
15.000000	231.907829	208.874871
15.000000	231.197889	208.459430
15.000000	231.463792	208.838022
15.000000	231.161262	208.766715
20.000000	231.121303	194.941923
20.000000	231.077755	194.951423
20.000000	231.044974	194.999906
20.000000	231.027189	195.463034
25.000000	231.289503	183.826727
25.000000	231.464016	184.596057
25.000000	231.156936	183.959714
25.000000	231.013731	183.736454
30.000000	230.859277	189.212449
30.000000	231.463696	189.136839
30.000000	230.812108	188.912814
30.000000	231.150560	189.219526
35.000000	230.946886	205.593737
35.000000	231.573768	205.414338
35.000000	231.114157	205.726628
35.000000	231.192345	206.161960
40.000000	231.449661	213.232716
40.000000	231.323054	213.582461
40.000000	231.740526	213.361655
40.000000	231.335839	213.206068
45.000000	231.230382	213.700084
45.000000	231.111658	213.316614
45.000000	231.267841	213.638117
45.000000	231.032893	213.685102
50.000000	231.182924	213.963572
50.000000	231.476514	214.051805
50.000000	230.858861	213.293919
50.000000	231.281813	213.316328
55.000000	230.610806	213.587816
55.000000	231.272872	213.996818
55.000000	230.603308	213.640858
55.000000	231.128417	213.310399
-5.000000	230.895327	212.830536
-5.000000	231.306839	212.914848
-5.000000	230.939676	212.156261
-5.000000	230.800348	212.502499
13.000000	230.571424	210.836112
13.000000	230.677042	211.130456
13.000000	230.660603	211.498752
13.000000	231.523490	210.526212
17.000000	230.621349	202.911809
17.000000	230.983417	203.253138
17.000000	230.744687	203.224705
17.000000	230.884528	203.875519
23.000000	230.970567	185.992007
23.000000	230.779071	186.371938
23.000000	231.040071	185.724057
23.000000	231.116529	186.569188
27.000000	230.848414	183.316933
27.000000	231.179335	183.747165
27.000000	230.572738	183.802055
27.000000	230.883278	183.572484
33.000000	230.964030	200.190770
33.000000	231.071570	199.986380
33.000000	231.013955	200.733620
33.000000	230.810602	200.384034
37.000000	230.815216	209.902270
37.000000	230.784839	209.855061
37.000000	231.201350	209.405289
37.000000	230.997100	209.640790
