Z[mm],Pdin[Pa], Pt[Pa]
0.000000	230.497113	211.969977
0.000000	230.352433	211.734635
0.000000	230.458820	212.036948
0.000000	230.706074	211.825195
5.000000	229.826523	211.612295
5.000000	230.004497	211.682773
5.000000	230.281680	211.483229
5.000000	231.096661	211.583766
10.000000	229.983508	210.868912
10.000000	230.282257	211.444404
10.000000	230.091978	211.381544
10.000000	230.331316	211.619626
15.000000	230.086274	208.607080
15.000000	230.389797	209.305645
15.000000	230.244252	208.846183
15.000000	230.216117	208.714024
20.000000	230.106910	201.587580
20.000000	230.042245	202.421746
20.000000	230.611159	202.166737
20.000000	230.455295	201.305732
25.000000	230.334905	190.201214
25.000000	230.553191	191.807355
25.000000	230.314141	191.835406
25.000000	230.333752	192.693606
30.000000	230.218809	179.237206
30.000000	230.640415	179.004925
30.000000	230.513872	180.065762
30.000000	229.813898	178.831073
35.000000	230.257070	170.152837
35.000000	230.359836	169.392687
35.000000	230.319460	168.962934
35.000000	230.503842	169.716867
40.000000	230.281648	168.444246
40.000000	230.614427	168.381641
40.000000	230.174396	167.814055
40.000000	230.444529	167.897507
45.000000	230.010265	176.306964
45.000000	230.553223	176.438708
45.000000	230.897602	175.637885
45.000000	230.323850	176.375816
50.000000	230.485641	189.282481
50.000000	229.983380	189.104134
50.000000	230.188751	189.528214
50.000000	230.483398	188.928370
55.000000	230.330707	201.675973
55.000000	230.095182	201.151866
55.000000	230.372653	200.615455
55.000000	230.470356	200.823765
60.000000	230.038784	208.859284
60.000000	230.455936	208.392522
60.000000	230.059004	209.225827
60.000000	230.480066	208.346748
65.000000	230.031767	211.862522
65.000000	230.297157	212.004594
65.000000	229.906121	211.558361
65.000000	230.480771	212.479038
70.000000	229.970370	212.398455
70.000000	229.775381	212.652380
70.000000	229.994339	212.916123
70.000000	229.880774	212.975189
75.000000	229.238960	211.692686
75.000000	229.130202	212.178956
75.000000	229.420234	212.438651
75.000000	229.365246	212.369799
17.000000	230.071886	205.772562
17.000000	229.827452	206.879459
17.000000	230.024044	206.040385
17.000000	230.092202	205.091975
23.000000	230.068521	195.303717
23.000000	230.146229	194.177216
23.000000	229.914901	192.960505
23.000000	230.278475	193.605231
27.000000	230.337757	185.290032
27.000000	230.272996	184.500684
27.000000	230.331316	185.254330
27.000000	229.957841	184.177811
33.000000	229.639801	171.338118
33.000000	229.842193	170.786757
33.000000	229.806848	171.517229
33.000000	230.333880	172.404915
43.000000	230.106077	172.253408
43.000000	230.106494	172.364082
43.000000	229.944799	171.143450
43.000000	229.826940	171.796337
47.000000	229.728756	182.835444
47.000000	230.043463	182.815076
47.000000	230.230633	182.815203
47.000000	230.760869	183.568117
53.000000	230.170614	196.586220
53.000000	230.176382	197.027927
53.000000	230.194648	196.743943
53.000000	230.135910	196.895259
57.000000	230.070316	204.974607
57.000000	230.088773	204.049021
57.000000	229.476568	204.835691
57.000000	230.089542	204.585113
63.000000	229.557480	210.644696
63.000000	230.175998	211.168293
63.000000	230.213265	211.100014
63.000000	230.117902	211.034413
