Z[mm],Pdin[Pa], Pt[Pa]
0.000000	230.667621	212.251825
0.000000	230.690917	212.475627
0.000000	230.028658	212.433806
0.000000	229.866739	212.474894
5.000000	230.508233	212.464184
5.000000	230.279020	212.653209
5.000000	230.753980	212.181188
5.000000	230.298727	212.474384
10.000000	230.824605	211.056695
10.000000	230.483526	210.738730
10.000000	230.583793	210.455193
10.000000	230.484968	211.212027
15.000000	230.674254	206.085649
15.000000	230.823612	206.800948
15.000000	230.814511	206.070348
15.000000	230.768720	206.068882
20.000000	230.953584	198.553039
20.000000	230.551204	198.785830
20.000000	230.499452	198.294301
20.000000	230.990370	198.165713
25.000000	230.634231	195.802355
25.000000	230.513392	195.911594
25.000000	230.899365	195.879145
25.000000	230.585139	195.986503
30.000000	230.403031	203.299964
30.000000	230.726037	203.057515
30.000000	230.647913	203.366936
30.000000	230.246079	203.171121
35.000000	230.499741	208.894188
35.000000	230.722577	208.431443
35.000000	230.240471	209.385048
35.000000	230.529798	209.308035
40.000000	230.785928	212.420992
40.000000	231.004822	212.272704
40.000000	230.569181	211.772664
40.000000	230.958326	211.915182
45.000000	230.606192	212.682567
45.000000	231.286203	212.696497
45.000000	230.886547	212.340887
45.000000	230.599975	212.436802
50.000000	230.651374	213.044329
50.000000	230.645222	212.758336
50.000000	230.607538	212.874078
50.000000	230.365956	212.713168
13.000000	230.107968	208.013866
13.000000	230.152317	207.607190
13.000000	230.448630	208.083005
13.000000	230.042886	207.637505
17.000000	230.225827	203.121235
17.000000	230.486635	202.491140
17.000000	230.517525	202.359460
17.000000	230.046699	203.002337
23.000000	230.164270	195.809113
23.000000	230.477310	195.300147
23.000000	230.821209	195.334446
23.000000	230.746674	195.514004
27.000000	229.997672	198.895644
27.000000	230.444913	198.571910
27.000000	230.463755	198.153249
27.000000	230.376114	198.405644
33.000000	230.502881	207.197041
33.000000	230.564246	207.355720
33.000000	230.627245	207.506749
33.000000	230.410978	207.225028
-5.000000	229.839245	211.668014
-5.000000	229.876064	211.977053
-5.000000	230.224288	212.516556
-5.000000	229.730294	212.040614
